Date / Time,City,State,Shape,Duration,Summary,Posted,Date of Sighting,Time of Sighting,Meridian
12/16/11 21:00,Manchester,CT,Triangle,10 min,3 slow to fast moving red lights hovering over manchester,1/12/12,12/16/11,9:00:00,PM
12/16/11 19:05,White Bear Lake,MN,Triangle,5 min,Driving down highway 694 when i saw 3 lights in triangle shape with a red light in center hovering and moving at about 5 miles per hour,12/17/11,12/16/11,7:05:00,PM
12/16/11 6:05,Hopewell,VA,Triangle,2 min,Triangle UFO spotted in Hopewell Virginia,1/12/12,12/16/11,6:05:00,AM
12/15/11 21:00,Great Falls (Canada),MB,Triangle,10-12 minutes,"First and third object flew eastwards made a turn north east,north of my house second flew east in a more parallel line turning s.e",12/17/11,12/15/11,9:00:00,PM
12/10/11 13:00,Perryville,MO,Triangle,10 sec.,2 triangle shape objects hovering very high above missouri bootheel perfectly clear fall day 2 observers.,12/12/11,12/10/11,1:00:00,PM
12/9/11 20:00,Hardin,MT,Triangle,2 hours,BIG star like object with lights of all colors seen over Southeastern MT. ((NUFORC Note: Possible twinkling star?? PD)),12/12/11,12/9/11,8:00:00,PM
12/8/11 19:30,Chester,IL,Triangle,15 min,Triangle larger then a football field,12/12/11,12/8/11,7:30:00,PM
12/8/11 18:35,Early Branch,SC,Triangle,3 minutes,"2 aircrafts headlight on,headlights disappeared 3 sparking lights all 3 corners of triangle shaped object observed",12/12/11,12/8/11,6:35:00,PM
12/8/11 0:00,Metter,GA,Triangle,5 minutes or less,"White triangular formation in the night sky over Metter, GA",12/12/11,12/8/11,12:00:00,AM
12/7/11 11:19,St. Louis,MO,Triangle,4 seconds,"I was sitting in my kitchen and I saw a bronze-ish, gold looking, see thru craft come thru my window and vanish. It sort of resembled a",12/12/11,12/7/11,11:19:00,AM
12/7/11 6:00,Brainerd,MN,Triangle,About 2 minutes,Large triangular shaped craft with white light in front and two red in back.,12/12/11,12/7/11,6:00:00,AM
12/6/11 18:00,Reseda,CA,Triangle,20 sec.,Triangle-shape with three smaller triangles at each corner glowing fuzzy Orange.,12/12/11,12/6/11,6:00:00,PM
12/6/11 0:10,Winnetka,CA,Triangle,not sure,Triangle ships in the sky in the San Valley,12/12/11,12/6/11,12:10:00,AM
12/5/11 17:35,King George,VA,Triangle,30 seconds,UFO seen between US Army Fort AP Hill/Caroline and King George County on US-301 Southbound,12/12/11,12/5/11,5:35:00,PM
12/3/11 22:13,New Albany,IN,Triangle,2 minutes,"Large, hovering, triangular shaped object(s) in New Albany, Indiana.",12/12/11,12/3/11,10:13:00,PM
12/3/11 21:35,Jacksonville Beach,FL,Triangle,15 seconds,Upon leaving out condo I was compelled to look up. I immediately looked up and saw something either solid black or something of no mas,12/12/11,12/3/11,9:35:00,PM
12/3/11 18:30,Springboro,OH,Triangle,3-4 minutes,Bright light turns into three lights and a triangle shape craft,12/12/11,12/3/11,6:30:00,PM
12/1/11 22:30,Burke,VA,Triangle,1 min,"Large, flat triangular craft with red lights right above the tree line.",12/12/11,12/1/11,10:30:00,PM
12/1/11 19:00,Rogers,AR,Triangle,20 mins?,"Two triangular sets of lights seen over Rogers, Ark",12/12/11,12/1/11,7:00:00,PM
12/1/11 2:00,Natchitoches,LA,Triangle,5 seconds,"Triangular aircraft with 3 lights slowly moving over Old Hwy 6 (now Hwy 3132) close to Interstate 49 Natchitoches LA,71457 in a wooded",8/30/13,12/1/11,2:00:00,AM
12/1/11 1:30,Kirkland,WA,Triangle,30 minutes,"Triangle shaped object with 3 circular lights and beams coming down spotted over Seattle, WA",12/12/11,12/1/11,1:30:00,AM
11/30/11 22:30,Greensburg,IN,Triangle,10 minutes,Large triangular shaped object with 3 white lights and 1 blinking red light flew directly over us at very low speed and altitude.,12/12/11,11/30/11,10:30:00,PM
11/30/11 20:30,Tallahasse,FL,Triangle,5 mins,Triangular shaped object over Tallahassee Florida,12/12/11,11/30/11,8:30:00,PM
11/29/11 18:00,Keithville,LA,Triangle,10 minutes,"Low flying, very slow, very quite, triangular shaped aircraft with two large white lights & one small white light",12/12/11,11/29/11,6:00:00,PM
11/28/11 21:28,Austin,TX,Triangle,3 seconds,"Austin, Texas ufo that was bright, triangular and fast and disappeared after about 2 seconds",12/12/11,11/28/11,9:28:00,PM
11/27/11 21:30,Kansas City,MO,Triangle,approx. 5-10 min.,Saw a thin and long triangular shaped object with red and green lights.,12/12/11,11/27/11,9:30:00,PM
11/27/11 18:00,Huntingtown,MD,Triangle,20 minutes,"Triangle shape black object bigger than commercial jet. 3 round bright lights 1 on each corner, red light in center.",12/12/11,11/27/11,6:00:00,PM
11/26/11 19:00,Duryea,PA,Triangle,5:00,"Triangle shaped UFO with a light on each side and blue and red smaller lights,",12/12/11,11/26/11,7:00:00,PM
11/25/11 19:30,Chula Vista,CA,Triangle,5 seconds,Fast West to East moving equilateral triangle with three white lights one on each point.,12/12/11,11/25/11,7:30:00,PM
11/24/11 22:07,Naguabo (Puerto Rico),,Triangle,1 hour+,Red/white/green flickering stationary triangular object over ocean,12/12/11,11/24/11,10:07:00,PM
11/24/11 21:00,Madison,MS,Triangle,5 minutes,Witnessed three bright orange lights in triangle formation that stood steady and unflickering approx.10 minutes then disapeared.,12/12/11,11/24/11,9:00:00,PM
11/24/11 19:00,Isle of Palms,SC,Triangle,5-7 min,"Triangular shape with orange lights moving slowly towards ocean, then disappearing.",12/12/11,11/24/11,7:00:00,PM
11/24/11 17:30,Phoenix,AZ,Triangle,,UFOs in clouds around South Mountian,12/12/11,11/24/11,5:30:00,PM
11/24/11 0:01,Laguna Hills,CA,Triangle,1 minute,V-Shaped low Flying Aircraft with many Red and Green Bright Lights fly 20 ft over my car.,12/12/11,11/24/11,12:01:00,AM
11/23/11 22:45,Charleston,WV,Triangle,10 seconds,"V shaped, silent fast moving orb formation.",12/12/11,11/23/11,10:45:00,PM
11/23/11 20:05,Newark,OH,Triangle,20 seconds,"Upside down ""Y"" low flying overhead wiht 4-5 dimly lit amber lights on each leg",12/12/11,11/23/11,8:05:00,PM
11/22/11 19:00,East Durham,NY,Triangle,5 min,The triangular craft was in the sky hoovering and seemed to have strange red/orange lights at the bottom.,12/12/11,11/22/11,7:00:00,PM
11/22/11 18:00,Lomita,CA,Triangle,"2,minutes",Triangle Big Black Silent,12/12/11,11/22/11,6:00:00,PM
11/21/11 16:30,Palm Desert,CA,Triangle,5 minutes,Triangular UFO sighted in daylight Palm Desert CA on 11/21/11,2/10/12,11/21/11,4:30:00,PM
11/20/11 20:30,Rescue,CA,Triangle,3 hrs.,11/20/11 Rescue. CA. triagular shaped object 3hrs. hover then accelerate to high altitude 11/20/11,12/12/11,11/20/11,8:30:00,PM
11/19/11 0:05,Plainfield,IL,Triangle,4 minutes,Three Spinning Green Lights Hovering Above the Subdivision.,12/12/11,11/19/11,12:05:00,AM
11/18/11 22:30,Zanesville,OH,Triangle,10 min,"My mother and I were driving at night about 10:30 pm east bound on 70 from Newark, OH to Zanesville, OH. Almost into Muskingum County w",12/12/11,11/18/11,10:30:00,PM
11/17/11 22:00,Monee,IL,Triangle,20 seconds,Dark triangular wing in night sky,12/12/11,11/17/11,10:00:00,PM
11/17/11 21:00,Ridgefield,WA,Triangle,2 minutes,2 eyewitnesses see 3 reddish glowing lights in a perfect triangle formation silently hovering 200' above ground.,12/12/11,11/17/11,9:00:00,PM
11/17/11 18:45,Pink,OK,Triangle,3 minutes,"Triangular shaped. 2 white lights & 1 red light. Low & slow flying, silent.",12/12/11,11/17/11,6:45:00,PM
11/17/11 18:00,Champion,OH,Triangle,10 min,Dark Triangular Craft 3 large lights dimmed to 6 small lights before moving from hovering position,12/12/11,11/17/11,6:00:00,PM
11/17/11 18:00,Champion,OH,Triangle,5 min,"Triangular Craft, White Lights, Champion, Ohio",12/12/11,11/17/11,6:00:00,PM
11/16/11 21:00,Morris,IL,Triangle,1 minute,Craft is traingular 2 red lights 1 blue light bottom is gray hovered silently then took off at high speeds,12/12/11,11/16/11,9:00:00,PM
11/16/11 19:45,Freeport,IL,Triangle,15 seconds,Totally silent and dark objects flew over my neighborhood 11/16/2011,12/12/11,11/16/11,7:45:00,PM
11/15/11 21:30,Watertown,NY,Triangle,1 minute,Black triangular object scene in Watertown New York.,8/30/13,11/15/11,9:30:00,PM
11/15/11 19:00,O'Fallon,MO,Triangle,30 min,"Three strange ufos, make formation and break apart while flashing.",12/12/11,11/15/11,7:00:00,PM
11/15/11 18:32,Neenah,WI,Triangle,10 min,Massive slow triangle witnessed my many..orange lights small white lights on teather,1/12/12,11/15/11,6:32:00,PM
11/14/11 18:50,Green River,WY,Triangle,15 sec,I was in my back yard and loooked up and saw 3 perfecct lights in a fast direction to the north then two otheerr ligghts vered of,12/12/11,11/14/11,6:50:00,PM
11/11/11 20:15,Harbor City,CA,Triangle,20 minutes,"Elongated delta craft of immense size with linear canopy dome lights and ringed circular lights flying very low, silent and slow.",10/30/12,11/11/11,8:15:00,PM
11/11/11 20:00,Dover,DE,Triangle,15-20 seconds,A triangular shaped hovering object with green and red lights,12/12/11,11/11/11,8:00:00,PM
11/11/11 1:00,Barry Township,PA,Triangle,20 secs.,"Lrg Triangular Shaped Obj. 3 bright lights, Broad Mtn Interstate 81 Schuylkill County PA",12/12/11,11/11/11,1:00:00,AM
11/10/11 1:00,Sarasota,FL,Triangle,5 minutes,"Triangular U.F.O. hovers near a main road, then over a neighborhood.",12/12/11,11/10/11,1:00:00,AM
11/9/11 18:40,Arvada,CO,Triangle,about 5 minutes,A triangular shaped object this a white light at each vertex and a red light in the center.,12/12/11,11/9/11,6:40:00,PM
11/8/11 20:30,Davidsonville,MD,Triangle,2 minutes,Looking at field across from the house on 1520 Governors Bridge Rd where normal flight path is for BWI flights. It is a very clear Nigh,12/12/11,11/8/11,8:30:00,PM
11/8/11 20:00,Newalla,OK,Triangle,9 sec,Triangle shaped no sound no light,12/12/11,11/8/11,8:00:00,PM
11/8/11 19:00,Wickenburg,AZ,Triangle,short,Triangle lights,12/12/11,11/8/11,7:00:00,PM
11/7/11 23:15,Grove City,OH,Triangle,3 - 5 seconds,"V shaped object, or grouping of objects, flying low - completely silent - no lights.",12/12/11,11/7/11,11:15:00,PM
11/7/11 19:00,Laurens,SC,Triangle,2 minutes,pulsating orange lights in a triangle formation,12/12/11,11/7/11,7:00:00,PM
11/7/11 10:30,Alpine,TX,Triangle,About 5 minutes,5 Triangle shaped with red and bright white lights.,12/12/11,11/7/11,10:30:00,AM
11/5/11 17:01,Santa Ana,CA,Triangle,2 min,"Blinkings lights with no structure or purpose, with little to no movement.",12/12/11,11/5/11,5:01:00,PM
11/5/11 5:00,Boston,MA,Triangle,3 minutes,Dark triangular craft glided over Boston on 11-05-11 at 5 AM,12/12/11,11/5/11,5:00:00,AM
11/3/11 21:05,Katy,TX,Triangle,30 seconds,Very large thin gliding grey triangular object with no lights and no sound.,12/12/11,11/3/11,9:05:00,PM
11/1/11 22:30,Washingtonville,NY,Triangle,5 minutes,((HOAX)) 100 yard long giant black silent triangle 150FT hovering above me and friend silent.,12/23/13,11/1/11,10:30:00,PM
11/1/11 3:00,Pla (Philippines),,Triangle,30-60 seconds,Slow and silent Triangle UFO with red lights pass by . PHILIPPINES.,5/15/13,11/1/11,3:00:00,AM
10/31/11 20:30,Lancaster,PA,Triangle,5 Minutes,Bright Object Near Lancaster.,12/12/11,10/31/11,8:30:00,PM
10/31/11 19:00,Dover,NH,Triangle,10 seconds,Bright triangular object quickly disappeared. 10 second view.,12/12/11,10/31/11,7:00:00,PM
10/31/11 19:00,Wichita,KS,Triangle,30+ min.,Saw a bright tear-like triangular shape in the sky that did not move for more than 30 minutes. ((NUFORC Note: Jupiter? PD)),12/12/11,10/31/11,7:00:00,PM
10/30/11 23:20,Cleburne,TX,Triangle,5 seconds,"Traveling southwest, triangular dim lit silent craft. Translucent with approximately twenty lights. Wife was outside with the dog and s",12/12/11,10/30/11,11:20:00,PM
10/30/11 10:00,Denver,CO,Triangle,10 seconds,5 Orange balls of light in triagle formation followed by dim white light.,12/12/11,10/30/11,10:00:00,AM
10/29/11 21:30,Effingham,IL,Triangle,10 seconds,"My husband and I were sitting in our hot tub and as I looked up I thought, “Wow, that is a large bird flying over us!” I didn’t know w",12/12/11,10/29/11,9:30:00,PM
10/28/11 11:00,Delray Beach,FL,Triangle,1 hour,"Very large, slow moving triangle",12/12/11,10/28/11,11:00:00,AM
10/28/11 0:40,Georgetown,KY,Triangle,10 minutes,UFO sighting in Kentucky 10/28/11.,12/12/11,10/28/11,12:40:00,AM
10/27/11 23:30,Madison,WI,Triangle,5-7 seconds,"Triangular craft over Madison, WI",12/12/11,10/27/11,11:30:00,PM
10/27/11 22:00,Marshfield,WI,Triangle,1 Minute,"Wisconsin, Triangular, 3 red lights, no sound",12/12/11,10/27/11,10:00:00,PM
10/27/11 21:45,Albuquerque,NM,Triangle,Seconds,"Fast, quiet and flying low over Albuquerque, NM",12/12/11,10/27/11,9:45:00,PM
10/27/11 21:30,Willard,OH,Triangle,20 Minutes,"Triangle shaped craft flying in circles, then landed in woods and lit up an area appx 200 yards",12/12/11,10/27/11,9:30:00,PM
10/26/11 23:10,Rapid City,SD,Triangle,5seconds,flying triangle Rapid City South Dakota about 15 minutes after Report,12/12/11,10/26/11,11:10:00,PM
10/26/11 20:00,Tampa,FL,Triangle,2 minutes,Bright hovering white light and triangle craft seen over Tampa Bay.,12/12/11,10/26/11,8:00:00,PM
10/25/11 22:20,Vacaville,CA,Triangle,2 minutes,((HOAX??)) Triangular craft with two lights on each side.,12/12/11,10/25/11,10:20:00,PM
10/25/11 22:00,Palmer-Monson,MA,Triangle,40 minutes,"A large triangular craft with 3-4 lights on it with a low electronic sound to it, Very bright in the sky.",8/5/12,10/25/11,10:00:00,PM
10/25/11 20:00,Yakima,WA,Triangle,1 minute,While stopped at a traffic light my kids and I saw 3 strips of reddish orange lights in the sky not moving for about 30 seconds,12/12/11,10/25/11,8:00:00,PM
10/25/11 18:20,Matteson,IL,Triangle,15-20 min,Triangle Formation of Bright lights in SKY,12/12/11,10/25/11,6:20:00,PM
10/23/11 22:50,Carleton Place (Canada),ON,Triangle,10 seconds,Triangle shaped object with 3 red lights seen by 2 people,10/25/11,10/23/11,10:50:00,PM
10/23/11 22:15,Mukwonago,WI,Triangle,2 minutes,My 13 year-old son spotted three bright orange lights in the sky while I was driving in a distance. We were trying to make sense of wh,10/25/11,10/23/11,10:15:00,PM
10/23/11 20:00,Denver,CO,Triangle,20 sec.,Huge flying-V appeared to be high in the atmosphere.,10/25/11,10/23/11,8:00:00,PM
10/23/11 19:40,Colorado Springs,CO,Triangle,5 Seconds,Triangle with Orange Lights Swooped Down Quickly then Disappeared.,10/25/11,10/23/11,7:40:00,PM
10/23/11 1:30,Alamo,TN,Triangle,One Week,Over the past week me and 7-10 of my friends have witnessed many strange things happening in our lil county in Tennessee. We have been,10/25/11,10/23/11,1:30:00,AM
10/22/11 23:25,Litchfield,NH,Triangle,5 seconds,strange traingle flying objects seen in sky above field in letchfield nh,10/25/11,10/22/11,11:25:00,PM
10/22/11 19:47,Loveland,CO,Triangle,5 sec.,Large triangle over loveland.,10/25/11,10/22/11,7:47:00,PM
10/22/11 19:30,Oakland,CA,Triangle,10 SEC,BLACK TRIANGLE CRAFT WITH LIGHT THAT WERE SQUARE,10/25/11,10/22/11,7:30:00,PM
10/22/11 1:50,Waldenburg,AR,Triangle,5 mins,"October 22nd, 2011, 1:50am Waldenburg, AR, on AR-14. Triangular UFO.",10/25/11,10/22/11,1:50:00,AM
10/21/11 22:00,Maricopa,AZ,Triangle,5 seconds,Triangle formation of lights followed by single light,10/25/11,10/21/11,10:00:00,PM
10/21/11 18:54,Lee's Summit,MO,Triangle,60 seconds,Unknown Aircraft,10/25/11,10/21/11,6:54:00,PM
10/21/11 6:00,Northridge,CA,Triangle,10 Seconds,"V shape dim orange ""lights"" moving fast and silent then faded into night sky",10/25/11,10/21/11,6:00:00,AM
10/20/11 23:00,Plano,TX,Triangle,:30,"V shaped objects, no lights, no sounds",10/25/11,10/20/11,11:00:00,PM
10/20/11 22:40,Williams Lake (Canada),BC,Triangle,30 min,we just arrived home about 1 hour ago and im still shaking me and my wife and my 1 year old were returning from a trip and we noticed t,10/25/11,10/20/11,10:40:00,PM
10/20/11 20:30,Penn Valley,CA,Triangle,2.5 hours,Up to five triangle shape craft with flashing lights seen flying in a circular pattern,1/12/12,10/20/11,8:30:00,PM
10/20/11 20:00,Virginia Beach,VA,Triangle,3-5 minutes,"Triangle with white/yelllow lights over Towncenter, Virginia Beach.",10/30/12,10/20/11,8:00:00,PM
10/20/11 18:30,Cali,,Triangle,25 minutes,"Triangular object seen by multiple witnesses in cali, Colombia",1/12/12,10/20/11,6:30:00,PM
10/18/11 21:30,Coburg,OR,Triangle,30 min,"Hello we were watching the sky at some wierd flashing object around 9:30, it was flshing red and green then turning to solid colors th",10/25/11,10/18/11,9:30:00,PM
10/18/11 20:35,Glendale,AZ,Triangle,15sec,"whoosh sound doppler the sound of plane propeller, prompted turn to north, object uncloaked, traveled east cloaked to dissapear",10/25/11,10/18/11,8:35:00,PM
10/17/11 21:30,Center Moriches,NY,Triangle,5min,"Large black triangle with pulsating, flashing white and red lights over north Center Moriches",10/25/11,10/17/11,9:30:00,PM
10/17/11 21:30,Temple,TX,Triangle,about 5 seconds,"I saw a triangular shaped ""object""",10/19/11,10/17/11,9:30:00,PM
10/17/11 21:20,Washington,MI,Triangle,2 seconds,Saw three lights in triangle shape on Van Dyke Expressway that shot straight down in a fast time.,10/19/11,10/17/11,9:20:00,PM
10/17/11 15:00,Big Sky,MT,Triangle,,"Naked eye it is a triangle with colors of red, blue and green.",10/19/11,10/17/11,3:00:00,PM
10/16/11 20:20,East Berlin,PA,Triangle,unknown,"Odd triangle of lights moving together near York Springs, PA",10/19/11,10/16/11,8:20:00,PM
10/16/11 13:00,North Wilkesboro,NC,Triangle,,before the face disappeared the circle and the smile shifted the face was real close to the smile,10/25/11,10/16/11,1:00:00,PM
10/15/11 20:30,Absecon,NJ,Triangle,5-10 seconds,White triangle shape no lites or sound moving NNE in night sky.,10/19/11,10/15/11,8:30:00,PM
10/15/11 20:05,Muscatine,IA,Triangle,a few minutes,Three bright lights in the sky in the shape of a triangle,10/19/11,10/15/11,8:05:00,PM
10/14/11 22:30,York,PA,Triangle,few seconds,"Triangle shape, large round lights entire bottom of craft with a light green haze.

It just appeared, and then dropped behind trees.",10/19/11,10/14/11,10:30:00,PM
10/14/11 10:00,Honolulu,HI,Triangle,~2 minutes,Two silver triangular craft performing extreme nautical maneuvers in unison high in the air in a blue cloudless sky.,10/19/11,10/14/11,10:00:00,AM
