Date / Time,City,State,Shape,Duration,Summary,Posted,Date of Sighting,Time of Sighting,Meridian,,
12/2/11 7:10,Seoul (South Korea),,Circle,Seoul (South Korea),They only look like balls of light; circling around. ((NUFORC Note: Advertising lights swirling ion the bottoms of clouds. PD)),12/12/11,12/2/11,7:10:00,AM,,
12/1/11 18:10,Davie,FL,Circle,10 minutes,"100 orange orbs traveling slowly and silently southbound, then fading out in Davie, Florida 12-1-11 18:10 Hrs.",12/12/11,12/1/11,6:10:00,PM,,
12/1/11 18:00,Davie,FL,Circle,1 to 2 minutes,"I was driving East bound on I595 in Davie Florida around 6:00pm December 1, 2011. I saw about 20 lights in the sky. At first I thought",12/12/11,12/1/11,6:00:00,PM,,
12/1/11 12:00,Water Town (near),NY,Circle,10 minutes,Bright orb which moved slow for a short time and then disappeared very fast without leaving a trail of exhaust.,5/13/12,12/1/11,12:00:00,PM,,
12/1/11 7:30,Bemidji,MN,Circle,2 min,Red light over bemidji mn slowly moving east,12/12/11,12/1/11,7:30:00,AM,,
12/1/11 5:00,Burton,MI,Circle,until daylight,5 am and noticed an obj. that resembles a star but was very much bigger and brighter than star. ((NUFORC Note: Star or planet? PD)),12/12/11,12/1/11,5:00:00,AM,,
11/29/11 18:30,Glendora,CA,Circle,45 min,Several white dots racing accross sky over glendora mountain range in california,12/12/11,11/29/11,6:30:00,PM,,
11/26/11 23:15,New York City (Brooklyn),NY,Circle,12 seconds,"Unexplained red and white light, like a star, visible for 10 seconds then fades out very quickly",12/12/11,11/26/11,11:15:00,PM,,
11/26/11 11:45,Auburn,WA,Circle,5-10 minutes,2 colorful orbs playing in the sky with mothership (white orb) watching...,12/12/11,11/26/11,11:45:00,AM,,
11/26/11 5:15,Lyndonville,NY,Circle,4 minutes,"A white filled circle, half the size of a full moon, appeared over Lake Ontario, north of Lyndonville, NY. I reappeared 5 more times.",3/18/14,11/26/11,5:15:00,AM,,
11/25/11 23:30,Gainesville,FL,Circle,Couple Seconds,"Yellowish/orange sphere, extremely fast flew from horizon to horizon in seconds",12/12/11,11/25/11,11:30:00,PM,,
11/25/11 19:00,Trooper,PA,Circle,3-5 minutes,12 round orange objects crossing night sky from south to north,12/12/11,11/25/11,7:00:00,PM,,
11/24/11 20:30,Raleigh,NC,Circle,5 sec,UFO sighting in Raleigh/Knightdale on Thanksgiving,12/12/11,11/24/11,8:30:00,PM,,
11/24/11 19:00,Slingerlands,NY,Circle,6 hours,"Orange spheres seen in the Albany County, NY, area.",8/30/13,11/24/11,7:00:00,PM,,
11/24/11 8:01,Shell Lake,WI,Circle,33 minutes,"Round object that emited light, or reflected sunlight onto ground by the camera, 1 hour after sunrise",12/12/11,11/24/11,8:01:00,AM,,
11/23/11 23:00,Republic,WA,Circle,10 min,Small white flashing lights all over sky and bigger round non flashing object traveling low above womans car seen on sherman pass WA.,12/12/11,11/23/11,11:00:00,PM,,
11/23/11 11:00,Anchorage,AK,Circle,1100,"This incident took place on 11-23-11, I had just passed Alaska Regional Hospital and was heading West on Debarr Rd. and had just crosse",12/12/11,11/23/11,11:00:00,AM,,
11/23/11 0:00,Gig Harbor,WA,Circle,Hours,Multiple white orb crafts were seen around my house for many years,2/10/17,11/23/11,12:00:00,AM,,
11/21/11 2:34,Penetanguishene (Canada),ON,Circle,15 Minutes,multiple red and white orbs,12/12/11,11/21/11,2:34:00,AM,,
11/20/11 19:26,Goldsboro,NC,Circle,4 seconds,"Two oval shaped objects fly over Goldsboro, NC",1/12/12,11/20/11,7:26:00,PM,,
11/18/11 20:00,Woonsocket,RI,Circle,5 seconds,"Moved faster that a plane but, much slower than a meteor.",12/12/11,11/18/11,8:00:00,PM,,
11/16/11 20:00,Irvington,AL,Circle,5-10 mins,Reddish orange lights fading and reappearing in different spots of the sky.,12/12/11,11/16/11,8:00:00,PM,,
11/16/11 18:00,Berlin,WI,Circle,1-2 minutes,Row of vertical rectangular lights framed by darkness illuminated a circular matte gray object.,12/12/11,11/16/11,6:00:00,PM,,
11/16/11 17:20,Mauston (in country),WI,Circle,1 min,3 large spheres in sky merge into 1 and disappear north of the Wi Dells on a country road at dusk.,12/12/11,11/16/11,5:20:00,PM,,
11/16/11 13:00,Calgary (Canada),AB,Circle,0,"I was traveling Westbound on HWY 1 from Calgary to British Columbia. I, like anyone else traveling to the mountains for the first time,",12/12/11,11/16/11,1:00:00,PM,,
11/16/11 8:00,Irvington,AL,Circle,Light in the sky,"Three sets of light fading, and showing back up in different spots.",12/12/11,11/16/11,8:00:00,AM,,
11/15/11 21:30,Appleton,WI,Circle,1 minute,"Two lights (initially looked like airplane lights) lower than airplanes should be, were blinking. The light on the left disappeared whi",12/12/11,11/15/11,9:30:00,PM,,
11/15/11 17:43,Brentwood,NH,Circle,20 min.,circular flying object.,12/12/11,11/15/11,5:43:00,PM,,
11/13/11 21:20,Chesterfield,MO,Circle,1 hr 20 minutes,Yellow orange low circle shaped light over chesterfield missouri then disappears in a blink of an eye,12/12/11,11/13/11,9:20:00,PM,,
11/12/11 23:38,,,Circle,3 seconds,"A doghnut shaped light, size of the sun moving with highspeed and disappearing",2/3/12,11/12/11,11:38:00,PM,,
11/12/11 19:00,Uniondale,NY,Circle,3+ minutes,"5 orange, round sphere shaped, objects, float across sky remaining in pattern.",12/12/11,11/12/11,7:00:00,PM,,
11/12/11 18:30,Fort Lauderdale,FL,Circle,5 min,"Balls or orbs night sky, traveling west in a group a few stragglers, more like a bird movement but high in the sky, one was low and had",12/12/11,11/12/11,6:30:00,PM,,
11/11/11 23:23,Albany,NY,Circle,15 mins,"11 bright orange objects that were all flying in the same line over Albany, NY",12/12/11,11/11/11,11:23:00,PM,,
11/11/11 20:10,Fairbanks,AK,Circle,5 min.,Red lights moving slowly.,12/12/11,11/11/11,8:10:00,PM,,
11/11/11 10:18,Cincinnati,OH,Circle,4 seconds,I saw green circle thing in the sky than it dissapeared right after,12/12/11,11/11/11,10:18:00,AM,,
11/10/11 17:30,Gig Harbor,WA,Circle,90 seconds,Circular glowing craft.White yellowish color.Flying fairly low,5/15/13,11/10/11,5:30:00,PM,,
11/9/11 19:00,Columbia,SC,Circle,5 seconds,"Round metallic jellyfish-like craft with white blinking lights flies over car low & slow, Columbia, SC",12/12/11,11/9/11,7:00:00,PM,,
11/9/11 4:30,Albany,OR,Circle,30 seconds,"Two bright orbs dropped from the sky and glided incredibly fast across the entire sky, going south over Oregon.",12/12/11,11/9/11,4:30:00,AM,,
11/8/11 23:00,Morganton,NC,Circle,3 hrs,"Bright white pulsating, top shaped object with intermittent red, green, blue, purple lights with tail. ((NUFORC Note: Stars? PD))",12/12/11,11/8/11,11:00:00,PM,,
11/7/11 17:30,Pleasanton,TX,Circle,4mins,"Black disc, Unidentified Flying Object just south of San Antonio, Tx",12/12/11,11/7/11,5:30:00,PM,,
11/7/11 16:30,Leland,NC,Circle,20 secs,Two white lights above Leland (NC) moving towards Carolina Beach,12/12/11,11/7/11,4:30:00,PM,,
11/7/11 16:00,Brick,NJ,Circle,5 Minutes,Witness #1 looked up at a low flying plan over home.. looked to left saw a rotating blinking object with no cloud trail showed witness,12/12/11,11/7/11,4:00:00,PM,,
11/6/11 19:30,Crossville,TN,Circle,4 or 5 minutes,"My husband, mother-in-law and I were on our back deck and saw the red lights just above the tall trees in our backyard, they were not f",12/12/11,11/6/11,7:30:00,PM,,
11/6/11 14:00,MacDill AFB,FL,Circle,30 mins,"air fest mcdill air force base,two ufo's spotted-11-6-12",12/12/11,11/6/11,2:00:00,PM,,
11/3/11 19:30,New York City,NY,Circle,,11/3/11 New York City NY circle Hours white and touch of red a few people saw it. ((NUFORC Note: Jupiter? PD)),12/12/11,11/3/11,7:30:00,PM,,
11/3/11 18:50,Englewood,FL,Circle,20 sec,"6 amber circles traveling horizontally, following each other in a straight line, then disappeared",12/12/11,11/3/11,6:50:00,PM,,
11/3/11 0:55,Clayton,NC,Circle,,DID not believe until now!!!!!!!!!,12/12/11,11/3/11,12:55:00,AM,,
11/2/11 21:45,Apple Valley,MN,Circle,30 min,i was taking trash out to edge of street about 9:45 looked up and over to my right and thought i seen the northern lights but after con,12/12/11,11/2/11,9:45:00,PM,,
11/2/11 10:08,Miami,FL,Circle,20 SECONDS,"Circular, black dot travelling at tremendous speeds across Miami. No explanation.",12/12/11,11/2/11,10:08:00,AM,,
11/1/11 20:48,Denham Springs,LA,Circle,10 hours,perfectly round orange craft hovering a few moved quickly across the sky no sound traveled passed other craft closer than cars on the r,12/12/11,11/1/11,8:48:00,PM,,
10/31/11 21:00,Hershey,PA,Circle,15 min or more,((HOAX??) I was walking on the walk path on the left side of the hershey med cntr when i sall a bright light in the shape of a star.,12/12/11,10/31/11,9:00:00,PM,,
10/30/11 18:47,London (UK/England),,Circle,3mins,Huge white circular object with flashing light on base and possible red lights either side,12/12/11,10/30/11,6:47:00,PM,,
10/30/11 0:00,Berea,OH,Circle,2 min,"Orange light in the sky, that vanished suddenly.",12/12/11,10/30/11,12:00:00,AM,,
10/29/11 21:30,Mingo,IA,Circle,2 min,Saw a UFO landing on 10/29/2011,12/12/11,10/29/11,9:30:00,PM,,
10/29/11 15:30,Richmond,KY,Circle,45 sec,black circle object going through the clouds very large,12/12/11,10/29/11,3:30:00,PM,,
10/29/11 2:30,Kuwait City (near) (Kuwait),,Circle,~10 minute,Three bright lights lined up on Orions Belt; darted across sky to form triangle,7/3/13,10/29/11,2:30:00,AM,,
10/28/11 21:30,Tulsa,OK,Circle,6 to 8 Minutes,My 2 Sons and myself were driving home around 8:30 P.M. We were about 3 blocks from our house. We were heading North on Rockford ave,12/12/11,10/28/11,9:30:00,PM,,
10/28/11 19:50,Boothwyn,PA,Circle,1 minute,Bright red and orange circle in sky that looked like a fireball,12/12/11,10/28/11,7:50:00,PM,,
10/28/11 2:30,California,MO,Circle,10 minutes,Round bright light that both hovered then zipped across entire sky,12/12/11,10/28/11,2:30:00,AM,,
10/28/11 0:00,Laurel,MD,Circle,10 minutes,round object above the trees,12/12/11,10/28/11,12:00:00,AM,,
10/27/11 22:45,Franklinville,NC,Circle,,White/Yellow glowing circular light that moves in many directions slowly.,12/12/11,10/27/11,10:45:00,PM,,
10/27/11 20:30,Penn Valley,CA,Circle,3 hours,2-5 small white light ships fly around in a circular pattern every night for hours and hours also forming triangles.,12/12/11,10/27/11,8:30:00,PM,,
10/27/11 17:00,Tuscaloosa,AL,Circle,1 minute,block dot,12/12/11,10/27/11,5:00:00,PM,,
10/25/11 17:30,Jefferson,GA,Circle,30 seconds,to fast to have been a plane,12/12/11,10/25/11,5:30:00,PM,,
10/25/11 4:00,North Bergen,NJ,Circle,6 sec,"While viewing the stars I saw a U.F.O fly near by,in the from north to south,in New Jersey.",10/25/11,10/25/11,4:00:00,AM,,
10/24/11 20:00,West Seneca,NY,Circle,20 Mins,White Sphere seen in West Seneca NY,10/25/11,10/24/11,8:00:00,PM,,
10/24/11 19:30,Comer,GA,Circle,10 seconds,Bright flying light disappears from Northeast Georgia Sky,10/25/11,10/24/11,7:30:00,PM,,
10/24/11 19:21,Oxford,GA,Circle,15/20 seconds,Large white light falling at a fast rate that produced orange and red flames that just disappeared.,12/12/11,10/24/11,7:21:00,PM,,
10/23/11 0:00,Shrewsbury,NJ,Circle,20 sec,Green circle moving downward in the sky fell for a bit and disappeared,10/25/11,10/23/11,12:00:00,AM,,
10/23/11 22:50,Martinsburg,WV,Circle,Ten Minutes,It was the wildest thing I've ever seen and it was for sure a UFO.,10/25/11,10/23/11,10:50:00,PM,,
10/23/11 20:20,Oaks,PA,Circle,less than 1 minute,Circular shape object at low altitute near valley forge park.,10/25/11,10/23/11,8:20:00,PM,,
10/23/11 11:00,Berwyn,PA,Circle,5 minutes,It was round and had 2 flashing red lights appeared in in a distance then came very close and dissapearred.,10/25/11,10/23/11,11:00:00,AM,,
10/23/11 6:15,Newington,CT,Circle,About 3-4 Minutes,"Two large, bright , white lights traveling extremely fast in the same circular motion, opposite each other - loud whooshing sound 500",10/25/11,10/23/11,6:15:00,AM,,
10/23/11 3:10,California,MO,Circle,10 minutes,Round bright light that both hovered then zipped across entire sky,12/12/11,10/23/11,3:10:00,AM,,
10/23/11 1:00,Louisville,KY,Circle,,We have been seeing the same shaped object over a certain area for a few weeks now. Numerous people have seen it. ((Star or planet??)),10/25/11,10/23/11,1:00:00,AM,,
10/22/11 20:45,Crown Point,IN,Circle,3 - 5 min.,Red glowing circular object moving laterally South to North with no sound (about the size of an aircraft),10/25/11,10/22/11,8:45:00,PM,,
10/22/11 19:45,Vicksburg,MS,Circle,5:30min,The Hills,12/12/11,10/22/11,7:45:00,PM,,
10/22/11 16:00,Jacksonville,FL,Circle,5 minutes,Orange Lights in the Jacksonville Sky,12/12/11,10/22/11,4:00:00,PM,,
10/22/11 9:47,Miami,FL,Circle,3 minutes,"12 ufos spotted and then vanish. Seen by a family of 3 in Miami, Florida.",10/25/11,10/22/11,9:47:00,AM,,
10/21/11 22:00,Radcliff,KY,Circle,20 minutes,circular shaped object with lights around it,10/25/11,10/21/11,10:00:00,PM,,
10/21/11 22:00,Indianapolis,IN,Circle,?,20+ golden/orange UFO objects in the sky around 10pm.,10/25/11,10/21/11,10:00:00,PM,,
10/21/11 21:00,Anchorage,AK,Circle,5 minutes,"Orange circles ""climbing"" then fading away",10/25/11,10/21/11,9:00:00,PM,,
10/21/11 19:00,Pelham (Valleydale exit getting onto I-65 N),AL,Circle,10-12 Minutes,"Objects of light, with a tail falling from the sky, then stopping mid-fall and moving independently around the area unlike an aircraft.",10/25/11,10/21/11,7:00:00,PM,,
10/21/11 7:10,Alsip,IL,Circle,15 mins,They were round in shap moving very fast up and down lights were flashing fast i seen at least four they were poping in and out for abo,10/25/11,10/21/11,7:10:00,AM,,
10/20/11 21:15,Orange Beach,AL,Circle,3-4 mins.,Set of three lights floating over the Gulf of Mexico,10/25/11,10/20/11,9:15:00,PM,,
10/20/11 20:00,St. Augustine,FL,Circle,5 minutes,Three orbs going in different directions,10/25/11,10/20/11,8:00:00,PM,,
10/17/11 7:15,Manchester,CT,Circle,1 minute,Bigger than a plane or any aircraft..and as bright or brighter than the north star...or even the space station…,10/19/11,10/17/11,7:15:00,AM,,
10/17/11 6:15,West Valley,UT,Circle,,Around 20 bright circular objects changing different directions and at variable velocities.,10/19/11,10/17/11,6:15:00,AM,,
10/16/11 22:00,Clinton,MS,Circle,2 mins,morphing white blinking light that turn into circle of colored lights,10/25/11,10/16/11,10:00:00,PM,,
10/16/11 20:30,Fort Wayne,IN,Circle,1 min.,"My 3-year-old child, a friend and myself were sitting outside on my porch at our new home together one evening. It was a pretty chilly",10/25/11,10/16/11,8:30:00,PM,,
10/16/11 19:45,Matteson,IL,Circle,15 mins,"A bright blue light all around it and a red light under it., it was not moving for about 10mins after that started moving very slow",10/25/11,10/16/11,7:45:00,PM,,
10/16/11 19:30,Gaia,,Circle,10 miutes,Blue light ufo making strange movements,10/25/11,10/16/11,7:30:00,PM,,
10/15/11 23:15,Savannah,GA,Circle,stationary,appears to be round shaped object with distinctive rotating lights green/red/blue and white,10/19/11,10/15/11,11:15:00,PM,,
10/15/11 19:20,Lancaster,PA,Circle,5 minutes,"Bright circle, red/orange object in sky.",10/19/11,10/15/11,7:20:00,PM,,
10/15/11 19:00,Toney,AL,Circle,less than 30 mins.,Several orb like thing 5 white 1 red,1/12/12,10/15/11,7:00:00,PM,,
10/15/11 17:00,Canandaigua,NY,Circle,2 min,Round brite silverish light,2/3/12,10/15/11,5:00:00,PM,,
10/15/11 2:00,Largo,MD,Circle,2 hours,This was some time ago but one night back in October I was in bed and had my window up and I was lay down and look to my right out my,8/5/12,10/15/11,2:00:00,AM,,
10/14/11 18:00,El Paso,TX,Circle,1 1/2 hrs,Silver orb floating over far westside of El Paso for over an hour,10/25/11,10/14/11,6:00:00,PM,,
10/14/11,Corcoran,MN,Circle,,"CIRCULAR ""FOOTPRINT FOUND IN CATTAIL AREA",10/19/11,10/14/11,,,,
10/13/11 22:26,Myrtle Beach,SC,Circle,15 seconds,4 orange circle lights appear and disappear,10/19/11,10/13/11,10:26:00,PM,,
10/12/11 19:40,Whitesburg,TN,Circle,30 seconds,"Blue (same as sky) colored circle with red, white and blue lights on it seen around dusk.",10/19/11,10/12/11,7:40:00,PM,,
10/11/11 21:10,Holden Beach,NC,Circle,30 seconds,6 orange balls of light over the Atlantic Ocean.,10/19/11,10/11/11,9:10:00,PM,,
10/11/11 19:42,New Bedford,MA,Circle,30-Minutes,"At least 25 orange and red fireballs fly over New Bedford, MA, USA",12/12/11,10/11/11,7:42:00,PM,,
10/10/11 21:55,North Platte,NE,Circle,3 seconds,Object over North Platte Nebraska,12/12/11,10/10/11,9:55:00,PM,,
10/10/11 21:00,York,PA,Circle,15 SECONDS,"BRIGHT LIT ORB SPEEDS ACROSS S.CENTRAL PA. SKY, MAKING NO SOUND, THEN DISAPPEARS",10/19/11,10/10/11,9:00:00,PM,,
10/10/11 10:30,Ashville,NY,Circle,1 minute,"Amber object in night sky during full moon, or the day before full moon",10/19/11,10/10/11,10:30:00,AM,,
10/10/11 1:00,Farmington,NM,Circle,5 minutes,Single reddish circle in the sky that wasn't jet nor satelitte,8/30/13,10/10/11,1:00:00,AM,,
10/9/11 19:42,New Bedford,MA,Circle,28 minutes,"We saw many orange fireballs fly over New Bedford, MA.",12/12/11,10/9/11,7:42:00,PM,,
10/8/11 23:58,Redondo Beach,CA,Circle,7 mins.,"7 spherical orange lights/UFO's w/ rectangular aura sighted in night sky at Redondo Beach, Ca. 10-8-11 at 23:58",10/19/11,10/8/11,11:58:00,PM,,
10/8/11 22:00,Snowmass VIllage,CO,Circle,3 minutes,"Reddish, round object in Southeast sky in Snowmass Village, CO",10/10/11,10/8/11,10:00:00,PM,,
10/7/11 21:00,Topsail Beach,NC,Circle,3 minutes,"Glowing orange ball about 5' diameter observed at Topsail beach at roof top level..changed shape .elevated, then left",10/10/11,10/7/11,9:00:00,PM,,
10/7/11 21:00,Louisville,KY,Circle,5,"Louisville, Kentucky 5 minutes",10/10/11,10/7/11,9:00:00,PM,,
10/7/11 13:30,New Braunfels,TX,Circle,2-3 min,Amazing blue silvery saucer type object -amazingly beautiful,12/12/11,10/7/11,1:30:00,PM,,
10/6/11 23:30,St. Petersburg,FL,Circle,45 minutes,"It was circular and moved without restriction in the air and just watched things. ((NUFORC Note: We suspect a ""twinkling"" star. PD))",12/12/11,10/6/11,11:30:00,PM,,
10/6/11 20:55,Flowery Branch,GA,Circle,2 minutes,A quiet red ball flying overhead at moderate speed over North East Georgia,10/10/11,10/6/11,8:55:00,PM,,
10/6/11 1:00,Grants Pass (just outside Merlin),OR,Circle,1 to 2 min,Black object move across cloudy night sky,10/19/11,10/6/11,1:00:00,AM,,
10/5/11 20:45,Lake Elsinore,CA,Circle,2 minutes,"Red lighted UFO flying over Ortega Mountains, Lake Elsinore side",10/10/11,10/5/11,8:45:00,PM,,
10/5/11 20:40,Independence,MO,Circle,less than 40 seconds,"Glowing, pulsating, orange orb, silent, low to the ground, shot away at amazing speed",10/10/11,10/5/11,8:40:00,PM,,
10/5/11 6:00,Enid,OK,Circle,30 seconds,"Object tracked from north to south high in sky, became bright, stopped in mid flight and disappeared.",10/10/11,10/5/11,6:00:00,AM,,
10/4/11 23:00,Philadelphia,PA,Circle,2 min,Two Circle Ufo's Flying At Extream Speeds,10/10/11,10/4/11,11:00:00,PM,,
