Date / Time,City,State,Shape,Duration,Summary,Posted,Date,Time,Meridian,Month,Day,Year
12/13/14 11:43,Texarkana,,Triangle,1 minute,I was siting out side watching a meator shower and i looked up and saw a triangle shaped object hovering across the sky i hollerd over,12/18/14,12/13/14,11:43:00,AM,12,13,2014
12/13/14 4:30,Carson City,NV,Circle,~30 minutes,One bright white circle and two reddish trangluar flying objects.,12/18/14,12/13/14,4:30:00,AM,12,13,2014
12/13/14 3:00,El Cajon,CA,Circle,5 minutes,"Bright, solid white object high in the sky would move slow and dart up and down; then disappeared",12/18/14,12/13/14,3:00:00,AM,12,13,2014
12/12/14 20:00,Kailua (Kona),HI,Circle,1 minute,I was watching tv with my husband and saw a circular item in the sky fly very low and very fast past our house. I said &quot;what the h,12/18/14,12/12/14,8:00:00,PM,12,12,2014
12/12/14 19:15,San Fernando Valley,CA,Circle,2 minutes,"Glowing trail behind object, trail dies, becomes semi circle, disappears. ((NUFORC Note: Atlas V missile launch. PD))",12/18/14,12/12/14,7:15:00,PM,12,12,2014
12/12/14 17:30,North Wales,PA,Triangle,5 minutes,"I heard an extremely loud noise outside, and went onto my balcony to investigate. I saw an very very large green light headed my direct",12/18/14,12/12/14,5:30:00,PM,12,12,2014
12/12/14 10:30,Greensburg,IN,Circle,30 minutes,Bright strobing multi colored star like object.,12/22/14,12/12/14,10:30:00,AM,12,12,2014
12/11/14 19:00,Hatfield,PA,Fireball,5 minutes,"Clearly visible fireball over Hatfield, PA.",1/16/15,12/11/14,7:00:00,PM,12,11,2014
12/11/14 16:40,Birmingham,AL,Fireball,20 minutes,UFOs moving fast like fireballs or individual rockets.,12/12/14,12/11/14,4:40:00,PM,12,11,2014
12/11/14 6:40,Arvada,CO,Fireball,1 minute,"I was on my way to school Thursday morning, around 6AM. As I looked out the windshield, I saw a huge white ball of light with a tail, l",12/18/14,12/11/14,6:40:00,AM,12,11,2014
12/11/14 6:00,West Milford,NJ,Fireball,10 seconds,Strange light across sky.,12/12/14,12/11/14,6:00:00,AM,12,11,2014
12/10/14 21:00,Westland,MI,Triangle,3-5 minutes,"Strange glowing object seen in the sky, moving east to west.",12/18/14,12/10/14,9:00:00,PM,12,10,2014
12/10/14 19:00,Gravenhurst (Canada),ON,Fireball,45 seconds,"Foo fighter appeared out my eastern window floted north west between my building and the neighbors, I jumped up when my friend point",1/12/18,12/10/14,7:00:00,PM,12,10,2014
12/10/14 18:45,National City,CA,Triangle,~1 minute,"I had a sighting on 12-10-14 in National City, California. It was a perfect triangle covered with lights across the whole bottom. It",12/18/14,12/10/14,6:45:00,PM,12,10,2014
12/10/14 18:45,National City (Palm Ave.),CA,Triangle,~1 minute,I am resending this as I did not state that the triangle was only about 100 feet overhead and that this event happened on Palm Ave. On,9/25/15,12/10/14,6:45:00,PM,12,10,2014
12/10/14 17:30,Ruidoso,NM,Fireball,20 minutes,"1 lg. bright orange orb that split into 3 orbs. Fighter jets chased them & they disappeared. Mil. jets, helis, and a b2 followed.",12/12/14,12/10/14,5:30:00,PM,12,10,2014
12/10/14 5:00,Warminster,PA,Triangle,3 minutes,"Three lights flying in strict formation, but gave impression that it was one object. Not solid-- did not block stars behind it.",12/12/14,12/10/14,5:00:00,AM,12,10,2014
12/10/14 1:18,Rentz,GA,Triangle,8-10 minutes,"Initially, started as shooting star, then became 3 bright lights. Flew in complete silence. Body of craft was almost transparent.",12/12/14,12/10/14,1:18:00,AM,12,10,2014
12/9/14 21:42,Mission Viejo,CA,Fireball,3 minutes,"Vibrant, blue/purple fireball hovering and spanning across the night sky in Mission Viejo.",12/12/14,12/9/14,9:42:00,PM,12,9,2014
12/9/14 18:20,Sulphur,LA,Circle,8 minutes,It look like it was try to say or do.something but it wanted my attention.,12/12/14,12/9/14,6:20:00,PM,12,9,2014
12/9/14 17:15,Loveland,CO,Circle,15 minutes,Orange/Pink orb moving at high rate of speed over Loveland/Fort-Collins heading north to Wyoming.,12/12/14,12/9/14,5:15:00,PM,12,9,2014
12/9/14 6:40,Meadowview,VA,Triangle,1 minute,My husband and teen sons were driving on I81 towards Bristol about a 2mi. past the Glade Spring exit and saw from a distance an wha,12/12/14,12/9/14,6:40:00,AM,12,9,2014
12/9/14 2:00,Twin Falls,ID,Triangle,15 seconds,6 orange lights above airport in triangle shape and all disappearing.,12/12/14,12/9/14,2:00:00,AM,12,9,2014
12/8/14 22:40,Republic,MO,Circle,5 minutes,"Red, circular, object shot straight up into sky and broke into three, and flew east.",12/12/14,12/8/14,10:40:00,PM,12,8,2014
12/8/14 19:00,Gibsonia,PA,Circle,1-3 minutes,"Three red-orange round ""fiery,"" quiet, objects in an apparant ""maneuver.""",12/12/14,12/8/14,7:00:00,PM,12,8,2014
12/8/14 18:55,Phoenix,AZ,Fireball,2 seconds,A large fireball traveling NW at a very high rate of speed. ((NUFORC Note: Possible meteor?? PD)),12/12/14,12/8/14,6:55:00,PM,12,8,2014
12/8/14 18:36,Mission Viejo (headed towards),CA,Circle,88 seconds,DETAIL IN THE ZOOM of a bright round fast moving object (might show glimpse of the propulsion of these objects) SOUTH ORANGE COUNTY CA,12/18/14,12/8/14,6:36:00,PM,12,8,2014
12/8/14 7:20,Yorktown Heights,NY,Circle,7 seconds,circle object flying at low speed.,12/12/14,12/8/14,7:20:00,AM,12,8,2014
12/7/14 6:55,Hooker,OK,Circle,45 seconds,"Large, bright orb moved across sky in irregular patterns before vanishing.",12/12/14,12/7/14,6:55:00,AM,12,7,2014
12/7/14 0:19,Chicago,IL,Triangle,1 second,Unkown object seen in Chicago.,12/12/14,12/7/14,12:19:00,AM,12,7,2014
12/6/14 18:10,Patterson,NY,Triangle,5 minutes,"Driving down 311 into Patterson from 22 and I see 3 bright lights that were clearly above the trees on the horizon. As we approached, w",12/12/14,12/6/14,6:10:00,PM,12,6,2014
12/6/14 17:45,Eagle Mountain,UT,Circle,1 minute,Bright white light bluish tinge marquis shaped lights on circular object.,12/12/14,12/6/14,5:45:00,PM,12,6,2014
12/6/14 12:00,Apache Junction,AZ,Triangle,5 minutes,"Has anyone else noticed the increased military activity in the skies above the east valley, Mesa, AZ.",12/12/14,12/6/14,12:00:00,PM,12,6,2014
12/6/14 7:30,Owensboro,KY,Fireball,10-15 minutes,"Red orange objects seen flying over Owensboro, KY.",12/12/14,12/6/14,7:30:00,AM,12,6,2014
12/6/14 1:00,North Pole,AK,Triangle,3 minutes,Large triangular shape with lights hovering over the outskirts of North Pole.,12/12/14,12/6/14,1:00:00,AM,12,6,2014
12/6/14 0:22,Prescott,AZ,Fireball,3 seconds,"Blue/white ball of light falling toward Earth, and same color arrow shaped light which lit up in front of/below it.",12/12/14,12/6/14,12:22:00,AM,12,6,2014
12/5/14 17:45,Salt Lake City,UT,Circle,4 minutes,"An orange orb traveling low and slow north to south to quickly ascend, erratic flight path and intermittent flicker.",12/12/14,12/5/14,5:45:00,PM,12,5,2014
12/5/14 12:00,Mount Prospect,IL,Fireball,10 seconds,((NUFORC Note: Witness provides no information about the event. PD)),3/6/15,12/5/14,12:00:00,PM,12,5,2014
12/4/14 18:30,Spring Valley,CA,Triangle,6-7 minutes,I saw a triangle.,12/12/14,12/4/14,6:30:00,PM,12,4,2014
12/3/14 22:43,Bunn,NC,Circle,3 seconds,Sighted a bright white circular object move across the sky just north of the Moon.,12/5/14,12/3/14,10:43:00,PM,12,3,2014
12/3/14 22:10,Stony Point,NY,Circle,5 minutes,We noticed a formation of objects first flying in a formation similar to the Little Dipper traveling from east to west.,12/5/14,12/3/14,10:10:00,PM,12,3,2014
12/3/14 21:45,Dallas,OR,Circle,3 minutes,Large glowing orb that looks like a star from a distance but hovers 300 feet or so above tree line.,12/5/14,12/3/14,9:45:00,PM,12,3,2014
12/3/14 21:30,Kannapolis,NC,Triangle,2-5 minutes,3 white lights in triangular formation hovering in the NW sky of Kannapolis.,12/5/14,12/3/14,9:30:00,PM,12,3,2014
12/3/14 20:30,Front Royal,VA,Fireball,1 minutes,Fireball.,12/5/14,12/3/14,8:30:00,PM,12,3,2014
12/3/14 20:30,Fort Detrick,MD,Fireball,Few seconds,1 fireball broke into 2 fireballs. ((NUFORC Note: Possible meteor?? PD)),12/5/14,12/3/14,8:30:00,PM,12,3,2014
12/3/14 20:25,Owings Mills,MD,Fireball,2 seconds,"Large, bright double trail low in the sky, falling quickly to the ground. ((NUFORC Note: Possible meteor?? PD))",12/5/14,12/3/14,8:25:00,PM,12,3,2014
12/3/14 20:00,Altoona,PA,Fireball,2-3 seconds,Roman candle-like fireball streaking across Altoona sky.,12/5/14,12/3/14,8:00:00,PM,12,3,2014
12/3/14 19:00,Fort Wayne,IN,Fireball,10 minutes,Red fireball changing direction in sky.,12/5/14,12/3/14,7:00:00,PM,12,3,2014
12/3/14 18:00,Tinley Park,IL,Triangle,45 minutes,Bright red lights flashing look like lights in a triangle formation. Noticed small moving obj's in the sky with red and blue lights.,12/5/14,12/3/14,6:00:00,PM,12,3,2014
12/3/14 5:51,Broken Arrow,OK,Fireball,2 minutes,Orange glow in sky above broken arrow.,12/5/14,12/3/14,5:51:00,AM,12,3,2014
12/3/14 4:45,Brooksville,FL,Triangle,10 seconds,"UFO seen over Brooksville, Florida, with excellent picture of triangular object!",12/5/14,12/3/14,4:45:00,AM,12,3,2014
12/2/14 19:10,Murpheesboro,TN,Fireball,10-15 seconds,I saw 2 ufo fling in the sky 1 looked like it was on fire and falling ufo number 2 look like it came down to help it was like it used s,12/5/14,12/2/14,7:10:00,PM,12,2,2014
12/1/14 22:55,Merriam,KS,Fireball,~5 minutes,Fireball in the sky that moved slowly then vanished.,12/5/14,12/1/14,10:55:00,PM,12,1,2014
12/1/14 22:00,Bogota D.C. (Colombia),,Circle,40 minutes,Red disk with lights around flying in the sky.,12/5/14,12/1/14,10:00:00,PM,12,1,2014
12/1/14 21:15,Springdale,AR,Fireball,1 minute,I was sitting on my porch when a bright red firey ball/sphere zipped across the sky and dissapered and a few seconds later it appered,12/5/14,12/1/14,9:15:00,PM,12,1,2014
12/1/14 18:40,Hartford,WI,Fireball,20 seconds,"Fiery, round, object blazed across the night sky, descending rapidly toward an adjacent field. The flames dissipated as it drew closer.",12/5/14,12/1/14,6:40:00,PM,12,1,2014
12/1/14 16:45,Lowell,MA,Circle,2-3 seconds,Strange orange object with trail appearing and disappearing quickly at civil twilight.,12/5/14,12/1/14,4:45:00,PM,12,1,2014
12/1/14 1:30,Eustis,FL,Triangle,5 minutes,"Blue triangle lights over Eustis, FL.",12/5/14,12/1/14,1:30:00,AM,12,1,2014
11/30/14 20:03,Mumbai (India),,Fireball,~8 minutes,Orange fireball with a bright square in the middle!,12/5/14,11/30/14,8:03:00,PM,11,30,2014
11/30/14 20:00,Leland,NC,Triangle,45 seconds,Silent triangular shaped craft glides fast across the sky.,12/5/14,11/30/14,8:00:00,PM,11,30,2014
11/30/14 19:07,St. George,UT,Circle,8 minutes,Two bright dark orange balls of light slowly rose from the horizon up into the western sky.,12/5/14,11/30/14,7:07:00,PM,11,30,2014
11/30/14 18:30,Gulfport,MS,Fireball,~90 seconds,"Last evening, I went outside to smoke. I looked up I saw a orange ball. Flying from the east to west.",12/5/14,11/30/14,6:30:00,PM,11,30,2014
11/30/14 18:00,Waterford,MI,Triangle,10 seconds,Fast moving triangle ufo.,12/5/14,11/30/14,6:00:00,PM,11,30,2014
11/30/14 17:29,Knoxville,TN,Circle,5-10 minutes,Orange ball of light disappeared and reappeared in cloudless parts of the sky three times before we lost it.,12/5/14,11/30/14,5:29:00,PM,11,30,2014
11/30/14 15:58,Lynxville,WI,Circle,2.5 minutes,It was 15:58 PM-The last day of Deer season. A round disk shaped object came from N/E Iowa at probably Mach 2.,1/7/15,11/30/14,3:58:00,PM,11,30,2014
11/29/14 21:17,New York City (Brooklyn),NY,Fireball,1 every 6 minutes,"7 fireballs, 1 every 6 mins flying from the sky through bedstuy, bushwick brooklyn before disappearing to Manhattan.",12/5/14,11/29/14,9:17:00,PM,11,29,2014
11/29/14 19:45,North Providence,RI,Circle,60+ minutes,I was in my backyard and I saw 4 balls of light dancing together in the sky. ((NUFORC Note: Advertising lights?? PD)),12/5/14,11/29/14,7:45:00,PM,11,29,2014
11/29/14 17:00,Middleton,WI,Circle,30 seconds,At 5:00 pm 11/29/2014 [tonight] I was traveling eastbound on sth 14 heading home from hunting. I was about 3 or 4 miles west of the st,12/5/14,11/29/14,5:00:00,PM,11,29,2014
11/29/14 5:15,Cumberland,RI,Circle,6 minutes,Leaving my house for coffee the noticed a ball of light extremely quiet no noise also big in size flying S the as 1 object.,12/5/14,11/29/14,5:15:00,AM,11,29,2014
11/28/14 23:40,Farmington Hills,MI,Fireball,5 minutes,"Fireball in Farmington Hills, Michigan.",12/5/14,11/28/14,11:40:00,PM,11,28,2014
11/28/14 23:30,Cape Carteret (Emerald Isle),NC,Fireball,8-10 minutes,"Floating red orbs in the sky off Emerald Isle, NC.",12/5/14,11/28/14,11:30:00,PM,11,28,2014
11/28/14 22:18,Greenville,NC,Fireball,10 minutes,Slow moving fireball type objects moved upward in the sky before disappearing.,12/5/14,11/28/14,10:18:00,PM,11,28,2014
11/28/14 4:00,Corvallis,OR,Triangle,5 minutes,"3 red lights in triangle formation. Slightly broke shape, 1 disappeared behind clouds. Far right one started flashing, then disappeared",1/30/15,11/28/14,4:00:00,AM,11,28,2014
11/27/14 23:00,Santa Barbara County,CA,Circle,5 minutes,White orb appeared then flashed twice then moved quickly across the sky.,12/5/14,11/27/14,11:00:00,PM,11,27,2014
11/27/14 21:48,Lennox,CA,Fireball,36 seconds,((HOAX??)) Three orange fireballs in the sky. They were shifting from side to side at first.,12/5/14,11/27/14,9:48:00,PM,11,27,2014
11/27/14 20:00,Phoenix (northwest part),AZ,Fireball,2 minutes,Large fireball with lights.,12/5/14,11/27/14,8:00:00,PM,11,27,2014
11/27/14 18:16,DeLand,FL,Fireball,1 minute,"3 yellow-orange fireballs flying in a triangle formation from north to south, then a single one followed.",12/5/14,11/27/14,6:16:00,PM,11,27,2014
11/26/14 19:30,Treasure Cay (Bahamas),,Fireball,5 seconds,"Yellow ball of light, moving vertically down towards the sea.",12/5/14,11/26/14,7:30:00,PM,11,26,2014
11/26/14 19:00,Dallas,TX,Fireball,2 minutes,"Orange flickering light moving through sky, then the light went out; could see silver object moving away @ high speed. No noise.",12/5/14,11/26/14,7:00:00,PM,11,26,2014
11/26/14 19:00,Lincolnton,NC,Triangle,2-5 min,Triangular light pattern. low..silent. flying in deliberate path of cover,11/26/14,11/26/14,7:00:00,PM,11,26,2014
11/26/14 3:00,Lancaster,CA,Fireball,45 seconds,Fireball beamed me.,12/5/14,11/26/14,3:00:00,AM,11,26,2014
11/25/14 21:00,Pearland,TX,Circle,20 minutes,UFO spotted.,11/26/14,11/25/14,9:00:00,PM,11,25,2014
11/25/14 20:00,Bartlett,TN,Circle,5-10 minutes,5 orange glowing balls that traveled the same path of each other.,11/26/14,11/25/14,8:00:00,PM,11,25,2014
11/25/14 19:00,Richland,WA,Circle,10 minutes,"About 7PM, I walked out my garage side door and noticed 3 circular shaped objects with orange lights in a triangle formation.",12/5/14,11/25/14,7:00:00,PM,11,25,2014
11/25/14 18:30,Oak Hill,WV,Triangle,2 hours,Giant levitating triangle followed our car with four people inside from Stone Cliff to Oak Hill.,11/26/14,11/25/14,6:30:00,PM,11,25,2014
11/25/14 15:30,Oklahoma City,OK,Circle,30 seconds,Group of light orbs in sky during the day.,11/26/14,11/25/14,3:30:00,PM,11,25,2014
11/25/14 4:00,Lithia,FL,Circle,10 minutes,I saw on 11/25/14 at 4 am 3 lights at about cloud height moving slowly then they just held still for about 10 minutes. 2 of them dimmed,11/26/14,11/25/14,4:00:00,AM,11,25,2014
11/25/14 2:45,Barnsley (UK/England),,Circle,3 minutes,4 different spherical lights of different colour. Rapidly moving.,11/26/14,11/25/14,2:45:00,AM,11,25,2014
11/24/14 23:17,Auburn Hills,MI,Triangle,2 minutes,"11:17pm on 11,2014 I was driving east on Walton Blvd in Auburn Hills just over the bridge, where the neighborhoods start and out",11/26/14,11/24/14,11:17:00,PM,11,24,2014
11/24/14 20:30,Dayton,OH,Triangle,5 minutes,Diamond shape with tail of lights and triangle ufo.,11/26/14,11/24/14,8:30:00,PM,11,24,2014
11/24/14 17:00,Hatteras,NC,Triangle,20 minutes,Red lights form a triangle.,11/26/14,11/24/14,5:00:00,PM,11,24,2014
11/24/14,Rohnert Park,CA,Circle,,Lights inside lights.,11/26/14,11/24/14,,,11,24,2014
11/23/14 21:00,Peoria,IL,Fireball,,It was Nov. 23 around 9 o'clock I'm a sky dweller so I look up at the uh sky alot very often u know and this time I uh see a star u k,11/26/14,11/23/14,9:00:00,PM,11,23,2014
11/23/14 20:15,Manchester (UK/England),,Triangle,10 seconds,Staring up at the stars. Saw a black triangle (with some lights on each corner) move silently across the night.,11/26/14,11/23/14,8:15:00,PM,11,23,2014
11/23/14 19:00,Daytona Beach,FL,Circle,5 minutes,Three round flashs of light over ocean.,11/26/14,11/23/14,7:00:00,PM,11,23,2014
11/23/14 18:00,Riverside,CA,Triangle,3 minutes,A triangular object with 5 bright lights.,11/26/14,11/23/14,6:00:00,PM,11,23,2014
11/23/14 17:25,Dover,NH,Fireball,5-7 minutes,Orange spheres travelling in a pack of 10-15 moving left to right across the sky in Dover NH,11/26/14,11/23/14,5:25:00,PM,11,23,2014
11/23/14 17:00,Philadelphia,PA,Fireball,5 minutes,"20+ fireball crafts flew over philadelphia and surrounding area. May have been military presence, but did not appear to have flickering",11/26/14,11/23/14,5:00:00,PM,11,23,2014
11/23/14 6:20,Thornton,CO,Circle,1 minute,Looked like floating balls of fire floating about 1000 ft above the ground moving southeast rather quickly,11/26/14,11/23/14,6:20:00,AM,11,23,2014
11/23/14 1:00,Play Vista/Marina del Rey,CA,Fireball,5-6 seconds,Bright white ball with tail.,11/26/14,11/23/14,1:00:00,AM,11,23,2014
11/22/14 23:50,Dover,NH,Fireball,4-5 seconds,"Bright green fireball with tail seen by many beside highway going into Dover, near traffic lights",11/26/14,11/22/14,11:50:00,PM,11,22,2014
11/22/14 22:30,Florence,SC,Circle,2 seconds,"Green light falling from the sky very slowly, then disappeared.",11/26/14,11/22/14,10:30:00,PM,11,22,2014
11/22/14 21:34,Orange,CA,Fireball,10-15 minutes,"Three orange-red fireballs, coming from horizon and following upward-right trajectory then fading away, one appearing after the other",12/5/14,11/22/14,9:34:00,PM,11,22,2014
11/22/14 20:30,Jacksonville,NC,Circle,1 minute,Looking up in sky saw round circle orbit like.not a star...no way. A airplane before it and one after we're with it. It moved quite,11/26/14,11/22/14,8:30:00,PM,11,22,2014
11/22/14 19:00,Detroit,MI,Fireball,Livernois,((NUFORC Note: Witness provides no information about the event. PD)),11/26/14,11/22/14,7:00:00,PM,11,22,2014
11/22/14 19:00,Detroit,MI,Fireball,15 minutes,"I was driving home down livernois ave going north, as I crossed west 6 mile I saw about three red lights hovering low in the sky betwee",12/5/14,11/22/14,7:00:00,PM,11,22,2014
11/22/14 1:00,St. Augustine,FL,Circle,2 minutes,Self-illuminated or ground reflection off object?,12/5/14,11/22/14,1:00:00,AM,11,22,2014
