Date / Time,City,State,Shape,Duration,Summary,Posted,Date of Sighting,Time of Sighting,Meridian
5/30/12 0:45,Connersville,IN,Fireball,4 seconds,It looked to appear as a shooting star. This was closer and a little bigger than the shooting stars I've witnessed in my lifetime. It m,6/5/12,5/30/12,12:45:00,AM
5/29/12 22:15,Summerville,SC,Fireball,1 minute,"Large, bright green light accomanied by a deep whirring noise",6/5/12,5/29/12,10:15:00,PM
5/28/12 22:00,Royersford,PA,Fireball,2+ minutes,Orange fireball floats by royersford - limerick PA,5/29/12,5/28/12,10:00:00,PM
5/27/12 21:00,Bartlett,IL,Fireball,45 seconds,"A fireball was seen across the western sky of Bartlett, Il.",5/29/12,5/27/12,9:00:00,PM
5/27/12 0:00,Smithville,MO,Fireball,1 minute,No sound flying low small fireball type,6/5/12,5/27/12,12:00:00,AM
5/26/12 23:40,Springfield,OH,Fireball,2 mins,"Floating fireball seen in Springfield, Ohio or Chinese Lantern?",5/29/12,5/26/12,11:40:00,PM
5/26/12 22:55,Houston,TX,Fireball,10 minutes,Houston Fireball Triangle,5/29/12,5/26/12,10:55:00,PM
5/26/12 22:00,Whitby (Canada),ON,Fireball,30 seconds,Orange ball of fire moving fast across a clear night sky...,5/29/12,5/26/12,10:00:00,PM
5/26/12 22:00,South Lake Tahoe,CA,Fireball,1 minute,Mothers Day 2012 Fireball sighting over Lake Tahoe.,1/10/14,5/26/12,10:00:00,PM
5/26/12 20:23,Pueblo,CO,Fireball,20 seconds,"A fireball object moving thru the sky, Pueblo Co.",5/29/12,5/26/12,8:23:00,PM
5/24/12 21:15,Flint,MI,Fireball,~3 minutes,I observed a large unidentifiable object with a long tail of fire traveling across the sky.,6/2/13,5/24/12,9:15:00,PM
5/23/12 3:00,Des Moines,IA,Fireball,60 seconds,While driving east on 80/35 near the Merle hay exit A large cherry red to orange fireball. It moved as though it may land in front of m,5/29/12,5/23/12,3:00:00,AM
5/21/12 22:30,Edmonds,WA,Fireball,20 seconds,Dark orange light in northern sky moves forward then away and drops quickly out of sight,5/29/12,5/21/12,10:30:00,PM
5/20/12 20:45,Burbank,CA,Fireball,20 seconds,Glowing reddish fireballs gather to form V shape,7/4/12,5/20/12,8:45:00,PM
5/20/12 0:00,Milwaukee,WI,Fireball,2 minutes,Orange/Red burning ball sailing in midnight sky,5/29/12,5/20/12,12:00:00,AM
5/19/12 22:00,Republic,MO,Fireball,30 Min.,"Ten fireballs passing over Republic, MO. Orange color.",5/29/12,5/19/12,10:00:00,PM
5/19/12 21:45,Stafford,VA,Fireball,3 minutes,Orange Glows flying east to west and then faded.,5/29/12,5/19/12,9:45:00,PM
5/19/12 21:30,Fremont,OH,Fireball,30 seconds,"2 bright orange fireballs seen 90 minutes apart, one with an apparent solid mass structure.",5/29/12,5/19/12,9:30:00,PM
5/19/12 21:10,Elk Grove Village,IL,Fireball,5 min,As I was driving down Mecham Blvd headed toward Biesterfield Rd I saw orange glowing lights flying overhead. I pulled over and counted,5/29/12,5/19/12,9:10:00,PM
5/19/12 2:00,Elyria,OH,Fireball,40 minutes,"Unusual movement from a red flashing light sited over Elyria, Ohio (left of the Big Dipper)",5/29/12,5/19/12,2:00:00,AM
5/18/12 21:00,League City,TX,Fireball,,"8 unexplained Orange lights in a zig zag row on May 18, 2012 League City, TX",5/29/12,5/18/12,9:00:00,PM
5/16/12 22:50,"France (49.07xx°N, 1.39xx°E)",,Fireball,60 seconds,"A very bright (magnitude equal to that of Venus, i.e. -4.50) orange/yellow ball moving SE-NE in clear sky. Disappeared after 30 secs",9/24/12,5/16/12,10:50:00,PM
5/15/12 22:40,Glendale,CA,Fireball,20 minutes,Three fireballs chased after police helicopter,7/4/12,5/15/12,10:40:00,PM
5/15/12 9:50,Siesta Key,FL,Fireball,5 minutes,fireball flying low over canal waters went then flew higher slowly into space,5/29/12,5/15/12,9:50:00,AM
5/15/12 2:56,Wethersfield,CT,Fireball,3-5 seconds,((NUFORC Note: Witness provides no information. PD)),7/4/12,5/15/12,2:56:00,AM
5/15/12,Glendale,CA,Fireball,45 minutes,Two of the red fireballs chasing police helicopter also have a photo,7/4/12,5/15/12,,
5/13/12 21:45,San Jose,CA,Fireball,10 min,Either a ground or sea vessel based launch of missiles viewed from a substantial distance.,5/29/12,5/13/12,9:45:00,PM
5/13/12 20:45,Diamond,IL,Fireball,20+ mins,"50 UFO's near Diamond, IL.",5/29/12,5/13/12,8:45:00,PM
5/12/12 23:00,Chatham,NJ,Fireball,8 minutes,Reddish/orange orb moving at steady speed across,6/14/12,5/12/12,11:00:00,PM
5/12/12 21:15,North Sioux City,SD,Fireball,3 to 5 minutes,"Orange/Red fireballs traveling various inconsistent speeds, no noise, called 911, blew me off, 8 witnesses",6/5/12,5/12/12,9:15:00,PM
5/12/12 17:00,Tokyo (Japan),,Fireball,5 minutes,"Glowing orange fireball that traveled through the sky, made a left turn and moved in a different direction.",8/5/12,5/12/12,5:00:00,PM
5/12/12 1:00,Bemidji,MN,Fireball,3 seconds,Ball of colored light shoots across Bemidji sky,5/13/12,5/12/12,1:00:00,AM
5/11/12 21:00,Brainerd,MN,Fireball,6-7 seconds,blue fire ball,5/29/12,5/11/12,9:00:00,PM
5/10/12 10:51,Miami,FL,Fireball,60 seconds,Just a small flickering ball of orange-red traveling slowly through the sky.,5/13/12,5/10/12,10:51:00,AM
5/10/12 10:00,Toledo,OH,Fireball,2:00,Dripping sparks.,12/12/14,5/10/12,10:00:00,AM
5/9/12 20:15,Robbinsdale,MN,Fireball,30 seconds,5/9/12 approx 9:15pm sitting in the back yard looking into the Night sky .Guys...I watch the night sky enough to know the difference be,5/13/12,5/9/12,8:15:00,PM
5/8/12 21:15,Alameda,CA,Fireball,10 minutes,"Small orange ball of fire floating upwards in Alameda, Ca.",5/13/12,5/8/12,9:15:00,PM
5/8/12 20:50,Carolina Beach,NC,Fireball,4 minutes,"3 fireballs observed above the ocean at Carolina Beach, NC",7/4/12,5/8/12,8:50:00,PM
5/8/12 1:30,Springfield,OR,Fireball,5 seconds,"Fireball seen over Springfield, Oregon",8/5/12,5/8/12,1:30:00,AM
5/6/12 21:00,Apopka,FL,Fireball,30 minutes,8-10 Orange Orbs observed by 8 witnesses and later 2 black helicopters arrive,8/5/12,5/6/12,9:00:00,PM
5/6/12 5:00,Cape Town (South Africa),,Fireball,30seconds,Ball of fire falling from sky,5/13/12,5/6/12,5:00:00,AM
5/5/12 22:00,Hampton,GA,Fireball,30 mjn.,"This is a photo of the last one in formation ,as an attachment to the report i filed from Hampton,Georgia on may 5th.2012 at 10 45 p.m",5/29/12,5/5/12,10:00:00,PM
5/5/12 22:00,Hampton,GA,Fireball,30 minutes,"30 min.long procession of 30 silent,slow moving ,orange fireball craft, going west to east over hampton ga.",5/13/12,5/5/12,10:00:00,PM
5/5/12 22:00,Bethlehem,,Fireball,15 seconds,"A silent red light, followed by another one, spotted in Bethlehem, GA.",5/13/12,5/5/12,10:00:00,PM
5/5/12 20:20,Tucson,AZ,Fireball,5 mins,"Walked outside to see super moon & saw 1 first, almost looked like a plane on fire was low no sound -another followed when 2 of us were",5/13/12,5/5/12,8:20:00,PM
5/5/12 20:00,Kabwe (Zambia),,Fireball,4 min,Fireball type object seen over Zambia last night.,5/13/12,5/5/12,8:00:00,PM
5/5/12 15:00,Franklin,WI,Fireball,5-10 minutes,Fireballs approaching like planes approaching an airfield.,8/24/17,5/5/12,3:00:00,PM
5/5/12 0:00,Plainview,NY,Fireball,2 minutes,"Other worlds ARE,watching!!!!",8/30/13,5/5/12,12:00:00,AM
5/4/12 18:15,"Townsville, Queensland (Australia)",,Fireball,10 minutes,"Red colored flying body seen flying over Townsville, Queensland AU at 6:15pm on May 4, 2012.",5/13/12,5/4/12,6:15:00,PM
5/3/12 21:08,Boardman,OH,Fireball,90 seconds,Huge Firey Orange light in the sky,5/13/12,5/3/12,9:08:00,PM
5/3/12 21:00,Oxford,AL,Fireball,2 minutes,"Fireballs in Oxford, AL",5/13/12,5/3/12,9:00:00,PM
5/3/12 21:00,Brownwood,TX,Fireball,1-5 minutes,Fireballs sighted near Lake Brownwood Texas,8/5/12,5/3/12,9:00:00,PM
5/3/12 16:00,Las Vegas,NV,Fireball,10 minutes,FIREBALL OVER NELLIS AIR FORCE BASE,7/4/12,5/3/12,4:00:00,PM
5/2/12 22:00,Douglas (Isle of Man)(UK/England),,Fireball,20 seconds,"Bright round orange/amber glowing object travelling SW at approx 7000ft over Douglas, Isle of Man.",12/2/13,5/2/12,10:00:00,PM
4/29/12 22:45,Elmsford,NY,Fireball,3 minutes,3 bright orange orbs,5/13/12,4/29/12,10:45:00,PM
4/29/12 1:00,Newark,NJ,Fireball,15 sec,"Green fireball seen over Newark, NJ",5/13/12,4/29/12,1:00:00,AM
4/28/12 21:00,Rancho Cucamonga,CA,Fireball,,It was very crazy and know it was a U.F.O,5/13/12,4/28/12,9:00:00,PM
4/28/12 1:00,Eagle River,AK,Fireball,10 minutes,Stationary Silent burning ball of fire from approximately 100 feet.,7/4/12,4/28/12,1:00:00,AM
4/27/12 22:30,Schaumburg,IL,Fireball,1 minute,Bright red pulsating object in sky.,5/13/12,4/27/12,10:30:00,PM
4/27/12 20:45,Olyphant,PA,Fireball,4 minutes,"Sighting of (3) flaming balls in the sky, which we initially thought was an airplane on fire that eventually disappeared.",5/13/12,4/27/12,8:45:00,PM
4/27/12 20:24,Virginia Beach,VA,Fireball,2-3 minutes,"Small fiery orange sphere floats over Va Beach neighborhood and travels slowly, silently and steadily away.",5/13/12,4/27/12,8:24:00,PM
4/25/12 21:45,Portal,GA,Fireball,15 min,"3 people see 4 appearances of orange light UFO over Bulloch County, Georgia, U.S.A.",5/13/12,4/25/12,9:45:00,PM
4/24/12 23:00,Valley-Omaha,NE,Fireball,20 minutes,UFO personal encounter.,12/20/12,4/24/12,11:00:00,PM
4/22/12 22:05,Snow Lake (Canada),MB,Fireball,45 seconds,"There where two objects.

The first one came into veiw, for only a few seconds.

The second one was the same shape, and appeared to",5/13/12,4/22/12,10:05:00,PM
4/22/12 20:32,Vancouver,WA,Fireball,5 minutes,((HOAX??)) One howering craft splits in to two and flyes away.,5/13/12,4/22/12,8:32:00,PM
4/22/12 11:08,Yakima,WA,Fireball,15-20 seconds,Big loud flare sound then flash of light as a fireball shooting across the sky sound of a fading flare.,5/13/12,4/22/12,11:08:00,AM
4/22/12 7:30,Shaver Lake,CA,Fireball,5-7 seconds,Bright light in the sky over Shaver Lake CA,5/13/12,4/22/12,7:30:00,AM
4/21/12 21:30,Arnold,MO,Fireball,45 sec-1min,Fireball moving south at slow pace pretty much below cloud cover around 9:30 p.m. pulsed in briteness a few times turned black and went,5/13/12,4/21/12,9:30:00,PM
4/21/12 17:45,Bay Shore,NY,Fireball,1 minute,Two fireballs seen flying over Bay shore neighborhood,5/13/12,4/21/12,5:45:00,PM
4/21/12 8:30,St. George,UT,Fireball,5 min,3 bright red dots making a triangular for the they disappeared,5/13/12,4/21/12,8:30:00,AM
4/17/12 0:00,Bemidji,MN,Fireball,15 minutes,"""Fireball"" red circle that hovers in sky NW between Bemidji and Red Lake. ((NUFORC Note: Possible sighting of Sirius?? PD))",4/18/12,4/17/12,12:00:00,AM
4/15/12 3:23,Merritt Island,FL,Fireball,5 seconds,Fireball 5 seconds,5/13/12,4/15/12,3:23:00,AM
4/14/12 21:30,Ben Lomond,CA,Fireball,1 minute,"Bright light that pulsed from orange to red, before fading away and ""disappearing"" into the darkness.",5/13/12,4/14/12,9:30:00,PM
4/13/12 20:00,Vista Point,CA,Fireball,few seconds,5 red lights over the ocean,5/13/12,4/13/12,8:00:00,PM
4/12/12 21:30,Parma,OH,Fireball,3 minutes,"Orange illuminated fireball shaped object moving silently over Parma, Ohio",5/13/12,4/12/12,9:30:00,PM
4/12/12 20:00,Lakewood,NJ,Fireball,2 seconds,Green-white round light with streak behind in south east sky over airport,5/13/12,4/12/12,8:00:00,PM
4/11/12 20:00,Ames,IA,Fireball,30 seconds,A single fireball or ball of light with a slight tail or trail passed in an arc toward the ground.,5/13/12,4/11/12,8:00:00,PM
4/10/12 22:30,Gaithersburg,MD,Fireball,2 seconds,Orange fireball over Gaithersburg MD on 04/12/2012,5/13/12,4/10/12,10:30:00,PM
4/10/12 22:30,Frostburg/LaVale,MD,Fireball,seconds,Strange blue-green ball of light seen on I68,5/13/12,4/10/12,10:30:00,PM
4/9/12 22:00,Abu Dhabi (UAE),,Fireball,01 min,"At night my wife call me from terrace and showed orange red fireball in the sky,,it was still and within one minute it moves back and s",4/18/12,4/9/12,10:00:00,PM
4/9/12 21:00,Carolina Beach,NC,Fireball,About 15 minutes the firs,Orange-pink lights/fireballs. Appeared singly and in pairs/patterns over the ocean. Could've been weaponry.,4/18/12,4/9/12,9:00:00,PM
4/8/12 21:40,Seattle,WA,Fireball,1 minutes,Silent moved from west to southeast across the sky and then faded away,4/18/12,4/8/12,9:40:00,PM
4/7/12 23:00,Kennesaw,GA,Fireball,5 minutes,"A strange flashing light flew southwest from Kennesaw, Georgia.",4/18/12,4/7/12,11:00:00,PM
4/7/12 21:28,Asheville,NC,Fireball,5:00,Three orange dots rising from horizon and dying out one by one,5/13/12,4/7/12,9:28:00,PM
4/7/12 2:35,Ludowici,GA,Fireball,3 Seconds,"On about april, 7th at 2:35 A.M. I went outside to smoke. When I finished my cigarette and turned around I notced a flash at the 12 o'",4/18/12,4/7/12,2:35:00,AM
4/6/12 22:48,San Francisco,CA,Fireball,3 minutes,Fireball type object spotted hovering over San Francisco approx 3mins.,4/18/12,4/6/12,10:48:00,PM
4/5/12 19:45,Ridgway,IL,Fireball,10 minutes +/-,This fireball was different than most I have seen.. it was a lot higher in the sky ... but still was too low and slow to be a plane.. (,4/18/12,4/5/12,7:45:00,PM
4/3/12 10:30,Anacortes,WA,Fireball,2 seconds,Fireball streaking across the sky.,4/18/12,4/3/12,10:30:00,AM
4/2/12 22:30,Haena,HI,Fireball,4 minutes,"Saw Bright lights in sky over ocean, then two fireballs flying high in sky for few minutes. They were flying at fast speed towards Nap",4/18/12,4/2/12,10:30:00,PM
4/2/12 22:30,Antioch,CA,Fireball,20 minutes,We really do not know what it was we do not drink or do drugs but we know we saw something in the sky,4/18/12,4/2/12,10:30:00,PM
4/2/12 18:20,Kahana,HI,Fireball,10 or more mins,Five orange balls over west Maui.,4/18/12,4/2/12,6:20:00,PM
4/2/12 2:40,Lodi,CA,Fireball,2-4 seconds,"Fireball/orange like object spotted! Lodi, CA",4/18/12,4/2/12,2:40:00,AM
3/30/12 22:45,Lake Havasu City,AZ,Fireball,6 seconds,Fireball flies silently by in the night sky,5/13/12,3/30/12,10:45:00,PM
3/28/12 20:45,Whitewater,CO,Fireball,10-15 seconds,Red Green fireball in western Colorado.,5/13/12,3/28/12,8:45:00,PM
3/27/12 5:10,Ellicott City,MD,Fireball,5 minutes,Bright line headed towards ground for half minute then stopped and grew wider and fuzzier,5/13/12,3/27/12,5:10:00,AM
3/27/12 4:00,Macomb,MI,Fireball,seconds,It was a red fireball hovering hologram type ball if that makes sense.,5/13/12,3/27/12,4:00:00,AM
3/26/12 0:37,Orlando,FL,Fireball,1 hour,It is a ufo.,5/13/12,3/26/12,12:37:00,AM
3/26/12,Barcelona (Spain),,Fireball,segundos,Dos avistamientos bolas en el cielo sin estela.,4/18/12,3/26/12,,
3/24/12 23:50,Kansas City,MO,Fireball,120 seconds,Large Red Object.,4/18/12,3/24/12,11:50:00,PM
3/24/12 21:00,Burien,WA,Fireball,1-2 minutes,"Yellow fireball in the night sky travelling N to S, no flashing, no sound, no change of speed or direction.",5/13/12,3/24/12,9:00:00,PM
3/24/12 21:00,Travelers Rest,SC,Fireball,1 hour or longer,Fireball over Greenville SC,5/13/12,3/24/12,9:00:00,PM
3/24/12 19:30,Woodford Island (Australia),,Fireball,5 mins,Ufo started out as what looked like a yellow star then as it stated to move it glowed orange traveled at unbelievable speeds horizontal,5/13/12,3/24/12,7:30:00,PM
3/24/12 6:46,Canton,GA,Fireball,8 seconds,Green fireball seen early morning in Cherokee County.((NUFORC Note: Possibly a long-duration meteor; green possibly from copper. PD)),4/18/12,3/24/12,6:46:00,AM
3/23/12 23:00,Antioch,TN,Fireball,5 seconds,"A bright fireball seen with some movement in Nashville, TN area...",5/13/12,3/23/12,11:00:00,PM
3/22/12 20:00,Santa Rosa,CA,Fireball,Hour,Pulsing object emitting red objects?!,5/13/12,3/22/12,8:00:00,PM
3/22/12 8:30,New Iberia,LA,Fireball,45 seconds,Big red fire ball.,5/13/12,3/22/12,8:30:00,AM
3/21/12 22:00,Akron,OH,Fireball,10 minutes,Three fireball-like objects crossed the sky from east to west in succession.,5/13/12,3/21/12,10:00:00,PM
3/20/12 20:25,Woodbury,MN,Fireball,5 minutes total,4 separate fiery looking balls traveling at a high rate of speed from the NW sky toward the SE sky.,5/13/12,3/20/12,8:25:00,PM
3/20/12 19:57,Wright CIty,MO,Fireball,19:57 - 20:20,Two fireballs coming from the south and a brilliant white light moving in the east,5/13/12,3/20/12,7:57:00,PM
3/20/12 1:00,Austin,TX,Fireball,a few minutes,Orb or Fireball seen in Austin Tuesday,4/18/12,3/20/12,1:00:00,AM
3/19/12 23:15,Cayucos,CA,Fireball,10 mins,Fireball over cayucos,5/13/12,3/19/12,11:15:00,PM
3/19/12 22:00,Buffalo,NY,Fireball,3 minutes,"Orange ""fireball"" witnessed in the sky west-by-northwest of Buffalo.",5/13/12,3/19/12,10:00:00,PM
3/18/12 22:00,Niceville,FL,Fireball,2 Minutes,"Amber colored silent spherical fireball rising from tree line then moving NE, seen by 2 people. ((NUFORC Note: Pilot report. PD))",5/13/12,3/18/12,10:00:00,PM
3/18/12 21:30,Claremont,NH,Fireball,5 Minutes,"4 pinkish orange fireball like, silent, slow moving objects over Claremont, NH.",5/13/12,3/18/12,9:30:00,PM
3/18/12 21:30,Iowa City,IA,Fireball,4-5 seconds,"3/18/12 9:30 pm, very fast moving orange small ball, zipped from south to north - driving west on I80 just before Iowa City",7/4/12,3/18/12,9:30:00,PM
3/18/12 21:00,Port St. Lucie,FL,Fireball,approx. 1-2 min.,Orange fire balls seen moving across the sky.,5/13/12,3/18/12,9:00:00,PM
3/18/12 20:45,Seattle,WA,Fireball,2 minutes,"Red/orange ball of fire, noiseless and moving steadily for two minutes, south to north in seattle.",5/13/12,3/18/12,8:45:00,PM
3/18/12 0:01,Arlington,SD,Fireball,5 minutes,"Two pure red star like objects shoot accross the night sky in Arlington, South Dakota.",5/13/12,3/18/12,12:01:00,AM
3/17/12 23:30,Casselberry,FL,Fireball,7-10 minutes,Fire object casually moving across the sky.,5/13/12,3/17/12,11:30:00,PM
3/17/12 19:30,Bloomington,IL,Fireball,20 Seconds,Orange Ball Rising Above Town At 45 Degree Angle,5/13/12,3/17/12,7:30:00,PM
3/17/12 19:15,Zehdenick (Germany),,Fireball,3 minutes,"2 slow moving fireballs across lakeside in Zehdenick, Germany",5/13/12,3/17/12,7:15:00,PM
3/16/12 9:00,Erie,PA,Fireball,9:15,"March 16, 2012 ufo fireball sighting!",5/29/12,3/16/12,9:00:00,AM
3/14/12 23:20,Elyria,OH,Fireball,1 min,Basically was out side having a smoke and was walking back to my side door to my home and noticed a fire ball object in the sky moving,3/16/12,3/14/12,11:20:00,PM
3/14/12 21:30,,AR,Fireball,4 seconds,"Burning ball with tail,like a comet, turning from brite white then blue to brite green",4/18/12,3/14/12,9:30:00,PM
3/14/12 20:00,Vestal,NY,Fireball,2 mins,Orange-red fireball moving from north to south.,3/16/12,3/14/12,8:00:00,PM
3/12/12 21:45,Chillicothe,OH,Fireball,30 Seconds,Two bright lights were flying in the air moving inbetween one another.,3/13/12,3/12/12,9:45:00,PM
3/10/12 23:00,Orlando,FL,Fireball,15 minutes,Orange orbs flying over Orlando,3/13/12,3/10/12,11:00:00,PM
3/10/12 19:54,Wentzville,MO,Fireball,5 minutes,"Three orange fireballs in Wentzville, MO.",3/13/12,3/10/12,7:54:00,PM
3/10/12 19:00,Reno,NV,Fireball,5 seconds,"A fireball fell over south Reno, NV, on 3/10/2012 at 7:00PM. Lasted 4-5 sec.",3/13/12,3/10/12,7:00:00,PM
3/10/12 18:45,Smithfield,NC,Fireball,apprx. 3-5 min,Five fireballs moving across sky in Johnston County NC,5/13/12,3/10/12,6:45:00,PM
3/10/12 18:45,Redding,CA,Fireball,5 seconds,"An orange fire-ball was seen flying through the sky, pretty low, and then I seen it disappear behind the trees.",3/13/12,3/10/12,6:45:00,PM
3/8/12 20:00,Squamish (Canada),BC,Fireball,15 seconds,"Amber Fireball in night sky. Motionless, 1/3 size of avg moon. Faded away and disapeared within 3 second period.",7/4/12,3/8/12,8:00:00,PM
